Sample in Buffer,Sample in Window,TRIGGER,zsys_i/system_ila_0/U0/probe0_1[15:0],user_probe_0[15:0],zsys_i/system_ila_0/U0/probe1_1[15:0],zsys_i/system_ila_0/U0/probe2_1,zsys_i/system_ila_0/U0/probe3_1[15:0],zsys_i/system_ila_0/U0/probe4_1[15:0],zsys_i/system_ila_0/U0/probe5_1,GL0,zsys_i/system_ila_0/U0/probe6_1[2:0],GL1,GL2,zsys_i/system_ila_0/U0/probe7_1,Monitor1[15:0],zsys_i/system_ila_0/U0/net_slot_0_axis_tdata[63:0],Monitor2[15:0],Monitor3[15:0],Monitor4[15:0],zsys_i/system_ila_0/U0/net_slot_0_axis_tvalid,zsys_i/system_ila_0/U0/net_slot_0_axis_tready,zsys_i/system_ila_0/U0/net_slot_0_axis_tlast,zsys_i/system_ila_0/U0/net_slot_1_axis_tdata[63:0],zsys_i/system_ila_0/U0/net_slot_1_axis_tvalid,zsys_i/system_ila_0/U0/net_slot_1_axis_tready,zsys_i/system_ila_0/U0/net_slot_1_axis_tlast,zsys_i/system_ila_0/U0/net_slot_2_axis_tdata[31:0],zsys_i/system_ila_0/U0/net_slot_2_axis_tvalid,zsys_i/system_ila_0/U0/net_slot_2_axis_tready,zsys_i/system_ila_0/U0/net_slot_2_axis_tlast,zsys_i/system_ila_0/U0/SLOT_3_ACC_HANDSHAKE_start_1,zsys_i/system_ila_0/U0/SLOT_3_ACC_HANDSHAKE_done_1,zsys_i/system_ila_0/U0/SLOT_3_ACC_HANDSHAKE_idle_1,zsys_i/system_ila_0/U0/SLOT_3_ACC_HANDSHAKE_ready_1,T_Channel_(i1:s0)_(axis_monitor_0_m_axis)[2:0],T_Channel_(i1:s1)_(axis_AD7403_0_m_axis)[2:0],T_Channel_(i1:s2)_()[2:0]
3929,3929,0,feee,fe72,fe72,0,ff24,fedf,1,1,7,1,1,0,fe1e,039fff9300ddfe1e,00dd,ff93,039f,0,1,0,7fff7fff00ecff0c,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3930,3930,0,fedb,fe73,fe73,0,ff22,feaf,1,1,7,1,1,0,fe13,039fff9300effe13,00ef,ff93,039f,0,1,0,7fff7fff0114fee4,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3931,3931,0,fee0,fe7b,fe7b,0,ff0e,feb6,1,0,0,0,0,0,fe1d,039fff9300ebfe1d,00eb,ff93,039f,0,1,0,7fff7fff0114ff0c,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3932,3932,0,feed,fe87,fe87,0,ff0e,fec2,1,0,6,1,1,0,fe2e,039fff9300e0fe2e,00e0,ff93,039f,0,1,0,7fff7fff00e6ff32,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3933,3933,0,feec,fe99,fe99,0,ff22,fed6,1,0,6,1,1,0,fe3c,039fff9300e3fe3c,00e3,ff93,039f,0,1,0,7fff7fff00e8ff2c,0,1,0,00000000,0,0,0,0,0,1,0,"No Streams","No Streams","No Streams"
3934,3934,0,fee5,fe83,fe83,0,ff1f,fed3,1,1,7,1,1,0,fe26,039fff9300e7fe26,00e7,ff93,039f,0,1,0,7fff7fff00feff14,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3935,3935,0,fed5,fe75,fe75,0,ff13,fec2,1,1,7,1,1,0,fe11,039fff9300f5fe11,00f5,ff93,039f,0,1,0,7fff7fff00f4ff20,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3936,3936,0,fee4,fe73,fe73,0,ff08,feb8,1,0,0,0,0,0,fe19,039fff9300e6fe19,00e6,ff93,039f,0,1,0,7fff7fff010cff1e,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3937,3937,0,feee,fe88,fe88,0,ff13,fec4,1,0,6,1,1,0,fe2f,039fff9300dffe2f,00df,ff93,039f,0,1,0,7fff7fff00feff1e,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3938,3938,0,fef6,fe94,fe94,0,ff21,fecd,1,0,6,1,1,0,fe3e,039fff9300d9fe3e,00d9,ff93,039f,0,1,0,7fff7fff00deff26,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3939,3939,0,feeb,fe83,fe83,0,ff28,fecf,1,1,7,1,1,0,fe2a,039fff9300e1fe2a,00e1,ff93,039f,0,1,0,7fff7fff00f8ff1a,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3940,3940,0,fed4,fe7a,fe7a,0,ff1f,fec7,1,1,7,1,1,0,fe15,039fff9300f7fe15,00f7,ff93,039f,0,1,0,7fff7fff0106ff12,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3941,3941,0,fee1,fe7e,fe7e,0,ff08,fec0,1,0,0,0,0,0,fe20,039fff9300eafe20,00ea,ff93,039f,0,1,0,7fff7fff00ecff28,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3942,3942,0,feee,fe83,fe83,0,ff22,fec0,1,0,6,1,1,0,fe2b,039fff9300dffe2b,00df,ff93,039f,0,1,0,7fff7fff00feff12,0,1,0,00000000,0,0,0,0,0,1,0,"No Streams","No Streams","No Streams"
3943,3943,0,fef6,fe98,fe98,0,ff29,fecc,1,0,6,1,1,0,fe41,039fff9300d9fe41,00d9,ff93,039f,0,1,0,7fff7fff00fcff18,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3944,3944,0,feec,fe7f,fe7f,0,ff23,fecf,1,1,7,1,1,0,fe27,039fff9300e0fe27,00e0,ff93,039f,0,1,0,7fff7fff00f6ff14,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3945,3945,0,fedc,fe7b,fe7b,0,ff1f,fec1,1,1,7,1,1,0,fe1a,039fff9300effe1a,00ef,ff93,039f,0,1,0,7fff7fff00f6ff20,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3946,3946,0,fee5,fe77,fe77,0,ff15,febe,1,0,0,0,0,0,fe1d,039fff9300e6fe1d,00e6,ff93,039f,0,1,0,7fff7fff00dcff10,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3947,3947,0,feef,fe8a,fe8a,0,ff18,febc,1,0,6,1,1,0,fe32,039fff9300defe32,00de,ff93,039f,0,1,0,7fff7fff00fcff22,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3948,3948,0,fee7,fea2,fea2,0,ff1f,fed3,1,0,6,1,1,0,fe40,039fff9300e9fe40,00e9,ff93,039f,0,1,0,7fff7fff00e8ff0e,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3949,3949,0,feea,fe83,fe83,0,ff1e,feca,1,1,7,1,1,0,fe29,039fff9300e2fe29,00e2,ff93,039f,0,1,0,7fff7fff00feff08,0,1,0,00000000,0,0,0,0,0,1,0,"No Streams","No Streams","No Streams"
3950,3950,0,fed9,fe7c,fe7c,0,ff19,fec6,1,1,7,1,1,0,fe19,039fff9300f2fe19,00f2,ff93,039f,0,1,0,7fff7fff00fcff12,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3951,3951,0,fee8,fe7a,fe7a,0,ff11,febf,1,0,0,0,0,0,fe21,039fff9300e3fe21,00e3,ff93,039f,0,1,0,7fff7fff00f4ff24,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3952,3952,0,fef5,fe81,fe81,0,ff1b,febe,1,0,6,1,1,0,fe2e,039fff9300d7fe2e,00d7,ff93,039f,0,1,0,7fff7fff00ecff2a,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3953,3953,0,feee,fe96,fe96,0,ff28,fed1,1,0,6,1,1,0,fe3b,039fff9300e0fe3b,00e0,ff93,039f,0,1,0,7fff7fff00e4ff36,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3954,3954,0,feec,fe8c,fe8c,0,ff21,fed9,1,1,7,1,1,0,fe32,039fff9300e1fe32,00e1,ff93,039f,0,1,0,7fff7fff00f4ff0e,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3955,3955,0,feda,fe6e,fe6e,0,ff1a,fec2,1,1,7,1,1,0,fe0f,039fff9300effe0f,00ef,ff93,039f,0,1,0,7fff7fff00fcff0a,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
3956,3956,0,fee3,fe7d,fe7d,0,ff0b,feb9,1,0,0,0,0,0,fe20,039fff9300e9fe20,00e9,ff93,039f,0,1,0,7fff7fff00f0ff0e,0,1,0,00000000,0,0,0,1,0,0,0,"No Streams","No Streams","No Streams"
